sample_id,frame,simulation_time,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_cells,terrain_cells,static_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,minimum_resolution_m,maximum_resolution_m,front_vehicle_type,front_vehicle_distance_m,collision_count,raw_lidar_file,semantic_lidar_file,adaptive_grid_file
78,13767,330.488,22.551,59.391,24.849,0.002,-0.0,-0.003,0.162,25915,47356,15669,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,21.717,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000078.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000078.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000078.npz
79,13769,330.588,22.499,60.018,24.851,0.002,-0.0,-0.002,0.162,26257,48199,17638,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,20.574,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000079.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000079.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000079.npz
80,13771,330.688,22.455,60.643,24.852,0.002,-0.0,-0.002,0.161,26020,47351,15711,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,19.459,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000080.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000080.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000080.npz
81,13773,330.788,22.417,61.267,24.854,0.002,-0.0,-0.002,0.161,26364,48179,17790,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,18.377,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000081.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000081.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000081.npz
82,13775,330.888,22.371,61.89,24.856,0.002,-0.0,-0.002,0.161,26007,47355,15717,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,17.335,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000082.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000082.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000082.npz
83,13777,330.988,22.234,62.511,24.858,0.002,-0.0,-0.003,0.161,26265,48188,17687,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,16.342,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000083.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000083.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000083.npz
84,13779,331.088,22.04,63.127,24.859,0.002,-0.0,-0.004,0.161,26054,47386,15731,0,0,0,0,0,0,0.05,0.5,vehicle.lincoln.mkz_2020,15.409,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000084.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000084.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000084.npz
85,13781,331.188,21.838,63.737,24.861,0.002,-0.0,-0.005,0.161,26445,48185,17762,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000085.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000085.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000085.npz
86,13783,331.288,21.785,64.343,24.863,0.002,-0.0,-0.005,0.16,26188,47607,15642,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000086.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000086.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000086.npz
87,13785,331.388,21.855,64.95,24.864,0.002,-0.0,-0.002,0.16,26395,48197,17683,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000087.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000087.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000087.npz
88,13787,331.488,21.994,65.56,24.866,0.002,-0.0,0.001,0.16,26134,47522,15513,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000088.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000088.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000088.npz
89,13789,331.588,22.162,66.175,24.868,0.002,-0.0,0.003,0.16,26311,48143,17612,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000089.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000089.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000089.npz
90,13791,331.688,22.338,66.794,24.87,0.002,-0.0,0.004,0.16,26190,47777,15443,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000090.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000090.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000090.npz
91,13793,331.788,22.505,67.418,24.871,0.002,-0.0,0.005,0.16,26503,48099,17873,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000091.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000091.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000091.npz
92,13795,331.888,22.657,68.047,24.873,0.002,-0.0,0.005,0.16,26032,47549,15224,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000092.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000092.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000092.npz
93,13797,331.988,22.791,68.679,24.875,0.002,-0.0,0.005,0.16,26538,48072,17882,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000093.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000093.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000093.npz
94,13799,332.088,22.907,69.315,24.877,0.002,-0.0,0.005,0.16,25997,47473,15099,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000094.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000094.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000094.npz
95,13801,332.188,23.005,69.954,24.878,0.002,-0.0,0.004,0.16,26340,48046,17842,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000095.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000095.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000095.npz
96,13803,332.288,23.086,70.596,24.88,0.002,-0.0,0.004,0.16,26098,47416,15455,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000096.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000096.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000096.npz
97,13805,332.388,23.154,71.239,24.882,0.002,-0.0,0.003,0.16,26259,47995,17712,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000097.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000097.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000097.npz
98,13807,332.488,23.21,71.884,24.884,0.002,-0.0,0.003,0.159,26031,47453,15489,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000098.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000098.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000098.npz
99,13809,332.588,23.255,72.53,24.886,0.002,-0.0,0.002,0.159,26225,47914,17786,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000099.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000099.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000099.npz
100,13811,332.688,23.292,73.178,24.887,0.002,-0.0,0.002,0.159,26143,47393,15627,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000100.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000100.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000100.npz
101,13813,332.788,23.322,73.826,24.889,0.002,-0.0,0.002,0.159,26298,47855,17718,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000101.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000101.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000101.npz
102,13815,332.888,23.346,74.476,24.891,0.002,-0.0,0.001,0.159,26053,47452,15652,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000102.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000102.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000102.npz
103,13817,332.988,23.365,75.125,24.893,0.002,-0.0,0.001,0.159,26133,47810,17570,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000103.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000103.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000103.npz
104,13819,333.088,23.38,75.776,24.895,0.002,-0.0,0.001,0.159,26013,47331,15733,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000104.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000104.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000104.npz
105,13821,333.188,23.393,76.426,24.896,0.002,-0.0,0.001,0.159,26202,47785,17667,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000105.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000105.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000105.npz
106,13823,333.288,23.403,77.077,24.898,0.002,-0.0,0.001,0.159,25864,47241,15671,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000106.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000106.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000106.npz
107,13825,333.388,23.41,77.729,24.9,0.002,-0.0,0.0,0.159,26038,47675,17512,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000107.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000107.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000107.npz
108,13827,333.488,23.417,78.38,24.902,0.002,-0.0,0.0,0.159,25958,47226,15717,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000108.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000108.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000108.npz
109,13829,333.588,23.421,79.031,24.904,0.002,-0.0,0.0,0.159,26336,47637,17745,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000109.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000109.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000109.npz
110,13831,333.688,23.425,79.683,24.905,0.002,-0.0,0.0,0.159,25864,47334,15663,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000110.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000110.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000110.npz
111,13833,333.788,23.428,80.335,24.907,0.002,-0.0,0.0,0.159,26302,47613,17786,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000111.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000111.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000111.npz
112,13835,333.888,23.431,80.987,24.909,0.002,-0.0,0.0,0.159,25903,47464,15754,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000112.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000112.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000112.npz
113,13837,333.988,23.433,81.639,24.911,0.002,-0.0,0.0,0.159,26052,47560,17653,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000113.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000113.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000113.npz
114,13839,334.088,23.434,82.291,24.913,0.002,-0.0,0.0,0.159,26127,47586,15604,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000114.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000114.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000114.npz
115,13841,334.188,23.435,82.943,24.914,0.002,-0.0,0.0,0.159,26201,47514,17861,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000115.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000115.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000115.npz
116,13843,334.288,23.436,83.595,24.916,0.002,0.0,0.0,0.159,26158,47778,15646,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000116.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000116.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000116.npz
117,13845,334.388,23.437,84.247,24.918,0.002,0.001,0.0,0.14,25931,47525,17521,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000117.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000117.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000117.npz
118,13847,334.488,23.437,84.899,24.918,0.002,0.005,0.0,0.06,25971,47301,15690,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000118.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000118.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000118.npz
119,13849,334.588,23.437,85.551,24.914,0.002,0.009,0.0,-0.118,26129,47471,17662,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000119.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000119.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000119.npz
120,13851,334.688,23.435,86.203,24.907,0.002,0.015,0.0,-0.419,25845,47390,15630,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000120.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000120.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000120.npz
121,13853,334.788,23.434,86.854,24.894,0.002,0.018,-0.0,-0.784,25981,47493,17693,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000121.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000121.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000121.npz
122,13855,334.888,23.429,87.506,24.874,0.002,0.026,-0.0,-1.292,25831,47278,15770,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000122.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000122.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000122.npz
123,13857,334.988,23.42,88.157,24.844,0.002,0.035,-0.0,-2.009,26052,47529,17746,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000123.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000123.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000123.npz
124,13859,335.088,23.408,88.807,24.802,0.002,0.045,-0.0,-2.942,25932,47226,16069,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000124.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000124.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000124.npz
125,13861,335.188,23.395,89.455,24.744,0.002,0.054,-0.001,-4.083,26259,47647,17809,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000125.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000125.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000125.npz
126,13863,335.288,23.381,90.101,24.669,0.002,0.063,-0.001,-5.416,25904,47000,16288,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000126.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000126.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000126.npz
127,13865,335.388,23.365,90.744,24.576,0.002,0.071,-0.001,-6.925,26279,47884,17756,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000127.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000127.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000127.npz
128,13867,335.488,23.35,91.383,24.462,0.002,0.078,-0.001,-8.593,25645,46691,16218,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000128.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000128.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000128.npz
129,13869,335.588,23.335,92.017,24.327,0.002,0.084,-0.002,-10.404,26081,47861,17679,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000129.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000129.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000129.npz
130,13871,335.688,23.32,92.646,24.169,0.002,0.09,-0.002,-12.344,25762,46634,16630,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000130.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000130.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000130.npz
131,13873,335.788,23.358,93.273,24.002,0.002,0.052,-0.001,-13.711,26343,47807,17731,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000131.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000131.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000131.npz
132,13875,335.888,23.367,93.899,23.827,0.002,0.046,-0.001,-14.713,25734,46609,16709,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000132.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000132.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000132.npz
133,13877,335.988,23.365,94.521,23.639,0.002,0.052,-0.001,-15.814,26039,47759,17711,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000133.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000133.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000133.npz
134,13879,336.088,23.359,95.138,23.436,0.002,0.06,-0.001,-17.082,25540,46606,16492,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000134.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000134.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000134.npz
135,13881,336.188,23.352,95.749,23.216,0.002,0.067,-0.001,-18.516,26158,47769,17730,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000135.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000135.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000135.npz
136,13883,336.288,23.343,96.353,22.978,0.002,0.073,-0.001,-20.088,25466,46613,16596,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000136.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000136.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000136.npz
137,13885,336.388,23.068,96.939,22.709,0.002,0.138,-0.005,-22.561,26179,47746,17552,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000137.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000137.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000137.npz
138,13887,336.488,22.93,97.489,22.391,0.002,0.154,0.01,-26.447,25386,46462,16638,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000138.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000138.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000138.npz
139,13889,336.588,23.009,98.014,22.033,0.003,0.285,0.042,-30.412,26324,47760,17486,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000139.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000139.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000139.npz
140,13891,336.688,23.09,98.525,21.65,0.002,0.129,0.004,-33.757,25336,46310,16800,0,0,0,0,0,0,0.05,0.5,vehicle.ford.crown,33.095,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000140.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000140.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000140.npz
141,13893,336.788,22.741,99.052,21.293,0.002,-0.05,-0.008,-33.83,26252,47851,17199,0,0,0,0,0,0,0.05,0.5,vehicle.ford.crown,32.675,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000141.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000141.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000141.npz
142,13895,336.888,22.071,99.6,21.007,0.002,-0.229,-0.037,-30.583,25394,46268,16925,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000142.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000142.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000142.npz
143,13897,336.988,22.05,100.167,20.786,0.002,-0.209,-0.033,-25.979,26063,47561,17185,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000143.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000143.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000143.npz
144,13899,337.088,22.018,100.732,20.55,0.003,0.055,-0.045,-24.437,25364,46266,16744,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000144.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000144.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000144.npz
145,13901,337.188,21.526,101.263,20.262,0.002,0.141,-0.013,-26.579,26164,47746,17350,0,0,0,0,0,0,0.05,0.5,,35.0,0,D:\python_carla\simulation_dataset\raw_lidar\lidar_000145.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_000145.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_000145.npz
